step_order,x_t,y_t,z_t,x_dif,y_dif,z_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
20,-427.8125461193607,-51.75208360938,-45.64942028007761,-1.8889438806392036,-2.9616143906199994,0.35968528007760625,-14.24330488729803,-55.721953614627594,136.44053973442618,-78.27801929235613,65.8964667058929,-2.285981894878241
21,-458.9518230082288,-56.2037955002696,-33.8989174315415,-1.8282479917712067,-3.404204499730298,1.4704594315414994,-12.257876724269575,-48.42486898651413,135.159659707149,-108.32688084634026,67.57911970435416,13.897452688834838
22,-492.8317045380692,-57.3320322799914,-34.8865251946402,-1.9281504619308407,-2.9645067200086004,1.2540391946401996,-9.549862392094074,-48.46876276907171,129.5563054555972,-99.69372595361305,75.09056564075367,12.821137379895408
23,-526.8155725825341,-63.3354065475058,-39.8395752646983,-1.9740274174658907,-2.9109244524941005,0.6538662646983013,-9.076386310434456,-49.48062680533302,122.68648156377164,-82.2333763316606,71.20778852631688,-5.290631622556991
24,-559.4040189752349,-70.4281823784058,-41.6465124380459,-1.6764100247651186,-2.965380621594207,0.23954343804600597,-8.970349204543691,-48.20715830527624,116.25280828896449,-73.75475113166588,65.13450574006932,12.182695962642578
25,-591.843811353623,-74.9021899203082,-50.4766655421474,-1.6010956463769617,-2.316876079691795,-0.7703994578525979,-8.043095602378639,-46.75509687105761,105.35851177233683,-46.208559459797094,65.03220412918368,-15.286666056637143
26,-626.5017685095179,-71.2897332795542,-39.4954388961671,-2.1477744904821066,-2.2669967204458032,0.476430896167102,-4.9109625048753305,-43.56763915751119,105.56688961002227,-71.27364697455747,82.13122456270021,-2.242743542232808
27,-659.0733905300054,-79.25751314749189,-49.621106043165994,-2.0129484699945124,-1.7858008525080038,-0.6478019568340088,-5.336803162105417,-41.7321285932814,93.8607438533256,-42.128897956415074,74.08691456457007,-1.6806748794231006
28,-689.9737931228523,-87.0665823774048,-34.759515830600506,-1.730463877147713,-3.1262076225951887,0.6290678306005049,-5.6264397059172335,-37.67254419549565,94.99046747363026,-77.23276104975044,66.51909928386314,6.918207654519154
29,-724.0359736137123,-89.5176956044012,-36.3678595071616,-1.8407873862877295,-2.8114803955988066,0.19259350716159673,-4.63288815869783,-35.43251718525681,87.78562652036346,-68.43862955397572,70.1046419093656,8.020788425716272
30,-724.6292828487843,-85.68330666820461,20.017652554535502,-2.108103151215687,-2.3738423317953874,0.3979454454644973,-3.6927821147554627,-41.08447664316065,88.88750627785018,-64.86654289773935,78.27391160878919,-6.620557588246113
31,-691.5878640646522,-83.4371792173332,18.7551796865324,-2.0357389353478084,-2.399641782666805,0.4155963134675993,-4.714580383866771,-44.261950773899784,94.9679302942439,-65.55448046070528,74.2007636247873,8.576755118236095
32,-659.6099730867467,-77.7063891282333,8.0019340457369,-2.1493639132532962,-1.5138438717666105,-0.6075170457370014,-4.915941238052794,-47.68076981591212,95.35088814593904,-41.77040029999918,77.3587399928846,7.96380127046834
33,-624.8461301163703,-79.9538799239004,6.6886225896758,-1.703687883629641,-2.064608076099603,-0.8611855896759009,-7.435399094549108,-50.278662193973915,100.13686411309905,-40.665531544342244,63.252498546705226,-0.4465222879097439
34,-592.4721130141966,-70.1385920606889,19.0923675257707,-1.8826489858034847,-2.5785439393111034,0.6365864742293006,-6.5555470439939905,-52.16412596781542,113.36440676203566,-76.61519084947092,75.6032119187583,1.8005392109886897
35,-558.5359641477403,-72.0232623140436,5.7353832571178005,-1.4930858522596964,-2.259595685956384,-0.7460042571179004,-9.466320205952922,-55.97418179564496,111.48461413627808,-44.149281287322665,61.677325087038255,-6.0153695144797705
36,-524.8668882654554,-66.9064135777538,1.9150203919718,-1.466785734544601,-1.9230264222462097,-1.0470033919718,-10.271118130242632,-58.419266868427506,114.7536007588193,-37.003893461967664,63.659766275433896,0.32099308650812103
37,-493.101153145962,-59.8846087030714,3.8408729235234,-1.8027878540379447,-1.8961002969286014,-0.6133839235235001,-10.596892497068431,-61.672846310735316,122.15076153236828,-45.94010964848148,69.11341504607624,-6.5897460235550716
38,-460.0324131362341,-58.7969865690282,7.789380406075599,-1.5258608637658995,-2.649844430971804,-0.2799814060755992,-13.506483245364025,-64.06122372262367,129.78808798234908,-58.668371883227046,60.69059294456042,-13.451874006195954
39,-426.74036203697057,-54.3079320171647,16.7716673034486,-1.6552479630294101,-3.2724729828352963,0.7938116965514013,-15.358168661778286,-63.5946520281901,140.01981941895585,-88.56766206149949,60.238164937525426,12.167823454908167
40,-418.3729993343383,-102.7699239641042,11.5982973118145,-1.419316665661654,-2.8306070358958095,0.2966016881855005,-8.396474361470458,-65.79202679782283,137.49806730592405,-72.7281817972645,61.760170247193,6.013651821178266
41,-451.5739413117958,-101.7917095056776,19.0023190143844,-1.8631526882041953,-2.516356494322295,1.0447089856155998,-2.383447494736801,-60.60801881792563,135.0517019678538,-89.26694317382317,84.25917676914483,-3.7888490374896002
42,-483.262958859716,-113.7246443021237,19.628220342622402,-1.5672351402840263,-2.7701906978761883,0.9853996573775952,-2.714457552607783,-58.518344811208095,130.2183782445576,-88.14579874081079,76.0396590483082,14.366921294697354
43,-515.5211883762721,-123.78978467984119,4.173492518095499,-1.5573436237278884,-1.9093873201588138,-0.6978515180954994,-2.3000148164097247,-58.99964508121105,116.82857729816057,-44.209886387402584,71.884779465284,-6.748709699263591
44,-549.0183168516988,-130.3954889213295,9.5086681003484,-1.7276991483012125,-2.198686078670505,-0.1471141003484,-0.7581388931340727,-56.330446305476386,114.44876100250073,-55.05675644861574,75.43186143536992,-7.0415053491073385
45,-582.2817107717051,-133.0408141301898,12.2376418533242,-2.0780992282949455,-1.9555458698102086,0.21789114667579845,1.8564050228612605,-53.33537550311831,109.93127266843969,-58.68046500178594,87.49188157609844,-7.421325950447969
46,-613.1914119278795,-147.4918140725838,15.0494543131083,-1.6530050721205498,-2.599456927416213,0.13798568689170132,0.5658650586269087,-50.408874972265004,105.65832968767981,-62.86562990992861,73.44722579219099,5.68512062059453
47,-644.8096957727018,-152.3278088361277,21.4401135635944,-1.709007227298116,-2.787571163872286,0.7501404364055979,2.1385054556456353,-46.46645423574557,102.30957758165437,-75.59729534451412,80.34072872297072,3.1554443749693615
48,-678.1135995894149,-162.20799591344252,16.009916646554398,-1.7865694105851162,-2.558319086557475,0.1076253534456022,2.2121796749736045,-44.5941181402562,93.61700002439437,-58.382333686308456,76.3374963405049,-4.943447841476081
49,-710.9545217233839,-169.7778851886253,9.7278874740546,-1.9548262766161315,-1.9853808113746823,-0.6127814740546018,2.85180277066402,-41.315606444636614,82.93108694014937,-38.993172370879485,77.2290882734254,0.1059392282325196
50,-711.880168912496,-165.3054341543172,67.3761717263708,-2.283444087504108,-1.4695928456827971,-0.3226347263708078,3.9819543397601285,-46.27007562309106,83.43257247231679,-38.47600155733398,86.80140436545581,9.945502382164982
51,-679.4177398059794,-155.0497261313635,70.60433325426659,-2.2296971940205594,-1.6288458686364606,0.1570937457334054,4.119258803797426,-49.81910644992829,92.09333457194559,-49.574862227755105,91.67169392335667,0.5085859342684894
52,-645.9456476989923,-148.0013424059311,75.3893230864109,-2.0694583010076713,-2.0835845940688955,0.7610279135891034,3.3601929665544987,-52.71515649945422,101.05618436675002,-64.68372899032366,89.62771472075892,-4.198560218769694
53,-614.6571269242926,-140.5706736524416,69.04435864449971,-2.1469390757074507,-1.690093347558303,0.18789635550018602,2.6528552370350877,-56.45775220550458,103.86180877680928,-51.80431500388722,88.57331500016268,-1.091035342514088
54,-581.7458324707308,-131.535207978523,72.9055057979796,-2.0020485292692456,-1.8590750214769969,0.5237832020203967,2.3325559983159425,-59.14753623367175,111.67086536523328,-64.13446197163115,90.70828369026928,-2.3644707424760836
55,-547.6994950983045,-132.5577741794696,73.2575714519115,-1.5671219016954865,-2.579461820530412,0.5218545480884984,-1.4984804572852177,-62.282336462101384,117.99784471723336,-68.74461029995514,70.5725652565372,9.087039297767616
56,-515.0240852037454,-124.3646517619199,58.5038338000873,-1.5735717962546687,-1.5208972380799963,-0.9719058000872991,-2.5073019178955454,-65.4889470756106,114.64198679129153,-32.94293041301098,70.60410656146229,-1.1159463940912897
57,-483.2440777651888,-115.666345734326,73.4613994207772,-1.5333452348111791,-2.543554265674004,0.5905175792227908,-3.5083548848936066,-68.11799367759156,129.07047164141704,-74.31265844805603,71.54231271155666,7.245778362590256
58,-451.3414605087202,-100.21980340851901,75.5829518787048,-1.8716964912797494,-2.0952465914809864,0.9467891212951969,-1.6746170573833457,-69.9738204798883,134.7705685837907,-81.5243259254076,87.86710261093272,-9.281261081510166
59,-418.6864862774675,-99.1040872370426,73.4177171100105,-1.5421837225325135,-2.5494137629573856,0.6169058899894964,-6.572717300960444,-74.09729477140472,139.67015344597598,-78.90395091028752,70.81782855876304,8.791391914718078
60,-404.17003380558504,-147.0920220220521,59.2675422447064,-1.3322971944149344,-1.7381789779478822,-0.8355232447065006,0.06776245271503892,-75.94782469701806,131.5465335483327,-40.949072911429816,70.69108976253659,5.08776766224628
61,-436.4212619020483,-157.2371388444849,71.7276540768132,-1.4266080979517142,-2.444027155515016,0.5059639231867976,2.6015706527354774,-71.5962025494061,133.4872298162432,-71.59333671271412,75.63174943295425,6.8372276613279555
62,-468.2699143039083,-164.97759427039168,59.7879421423613,-1.8591466960916136,-1.2546647296083222,-0.5189081423613047,5.665905987273276,-69.09401885074199,121.08619473929089,-39.13243065022071,85.55021172208968,-1.8173848582058116
