step_order,x_t,y_t,z_t,x_dif,y_dif,z_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0,-495.48014933320513,-261.22060558066715,359.404929823319,-2.382049666794785,-0.4212664193328237,-0.7452188233189645,17.272893800633657,-81.98887450752903,88.40996156653269,0.07134692051529574,93.45549391078386,-0.12149026052282592
1,-496.5584396318196,-303.7438549414801,389.15230080163224,-2.693497368180374,-0.013441058519902072,-0.7617538016322669,23.470392864049625,-77.07699251876265,77.09116418455962,11.235902610533948,104.46604662450441,-2.872462361249245
2,-379.4891043290153,-391.437788426598,321.30117534761547,-2.503713670984723,-0.23320457340201983,-0.6022663476155117,39.90741597526584,-78.49182609849096,88.15719596291765,6.224929174902254,117.51697908151714,17.389107740297682
3,-280.8314995130956,-371.4107056714849,265.45747051481277,-2.0546904869044056,-0.6197543285151141,0.4227564851871648,47.65892006659429,-89.07438204885204,113.61822189525971,-29.830214295615978,125.98070510995902,3.52318465418542
4,-414.2336014051925,-365.06652417075344,163.3713190444293,-1.9393095948075256,-1.0512698292465643,0.5885339555706821,35.591654112428536,-71.61032807586719,110.1845253500087,-44.095492798220036,118.10210425547315,5.234327041823827
5,-479.0210547555747,-286.86315948077004,7.1804958043831,-2.085812244425256,-1.1240325192299565,0.11760119561690008,23.48518390432108,-55.568576362156534,111.78208259045707,-49.450109870986125,109.0312398964213,7.37694548727426
6,-485.593312171535,-275.3794193568791,-26.4400701522334,-1.803944828464978,-1.7410006431208558,0.4310991522334007,20.932599772018396,-50.71340742134924,115.16216294979242,-66.44465753106205,102.9719785441645,7.946124076292327
7,-510.3183783071817,-321.2342817200762,-99.21881828113311,-1.69227869281832,-1.9460882799237993,-0.008330718866886855,23.236460281691247,-39.974308609327835,104.1257886759707,-56.64666789036785,97.7644963624251,10.16362968801629
8,-568.9114876207555,-321.916091342627,20.8665115380331,-1.9785533792445449,-1.6326756573729995,0.356423461966898,22.339011344428595,-48.62799452840322,98.93066679007649,-54.91430905060136,104.11414626350081,-0.13531610572170558
9,-624.6536828703668,-225.0575773005003,10.5980131314854,-1.7584701296332241,-2.13536769949971,-0.40785013148540017,8.69873336487768,-47.88201607921429,96.67934602261975,-46.64477868939878,80.42466111775667,-1.9902450039528217
10,-630.1437758269673,-197.0161860085206,197.4245453014386,-2.168793173032782,-1.3005239914793947,0.33133869856138176,8.394854143307342,-63.887579475046024,95.31576140062097,-43.49282377602286,93.15821512611784,6.405013500371991
11,-543.0960330349166,-80.6199318311399,183.33624297284427,-1.9905759650833943,-1.5455901688600022,-0.16050797284427176,-6.38742895784556,-76.3879297969724,114.43045479021443,-46.667961282992984,73.9159796870978,5.189097909910636
12,-466.0900281335799,-188.38433592984492,207.87629462146072,-1.9930638664200728,-0.9539260701549779,-0.18707062146071962,9.100379353865222,-83.92358577762162,116.22414184438676,-32.4355174395165,88.40979882147708,4.4393580050025845
13,-387.53926770460066,-205.63983458982548,250.43201785878634,-1.8643722953993347,-1.0224374101745184,-0.16718185878633562,12.786753203855977,-96.25910057567567,122.1573267881896,-28.23374196726142,87.15744205837599,0.466352855617064
14,-509.768184926876,-51.1873227708098,365.100322014717,-2.1910580731240543,-0.7052692291902005,-1.4243030147169975,-13.416999444727132,-89.25407649275232,96.15784304556585,-2.3952254231536148,58.66237033903122,-11.698355103553766
15,-569.7507407708289,-52.2311095081,322.4125571657862,-2.2424522291711355,-1.1045894919000006,-0.43754716578621355,-10.465708013244653,-82.48007206243716,99.72162073357443,-28.819436958339747,66.20883379117213,-1.360815652448359
16,-666.578237494535,-120.5348121954237,409.0315882161339,-2.682636505464984,-0.33975780457630833,0.31227078386604035,1.0977027181786125,-70.6650347297809,74.3759483246238,-21.355858664879104,90.7116243539347,8.206440646613425
17,-452.5755554949975,-47.4368214271527,52.8331817780955,-1.839945505002504,-2.2139775728472983,-0.23939177809550216,-13.833560455429662,-71.62173271319736,131.92651312732974,-57.85659435138639,66.53059654052092,0.17636566875553064
18,-496.36117208014616,-7.2954654437335,-27.176217490400703,-1.9690289198538267,-2.7459075562665003,-0.03464550959929724,-19.144038938168233,-55.69253583592683,125.32410574498347,-66.4864475474033,57.71279880462669,-0.08445131518852746
19,-316.25448169573997,-495.1581617598021,38.584576413871005,-2.1286553042600076,-1.0032352401979097,0.2381335861289955,54.37516580914834,-53.79408743342927,102.00229791842905,-43.45711054163627,133.36692930209514,-5.826845917564819
